FACILITY_ID,STATUS,FACILITY_NAME,RECORD_ID,PROGRAM_NAME,PROGRAM_ELEMENT__PE_,PE_DESCRIPTION,FACILITY_ADDRESS,FACILITY_CITY,FACILITY__STATE,FACILITY_ZIP,FACILITY_LATITUDE,FACILITY_LONGITUDE,OWNER_ID,OWNER_NAME,OWNER_ADDRESS,OWNER_CITY,OWNER_STATE,OWNER_ZIP,Location,ObjectId
FA0005943,Open,BOARDWALK CANDY CO,PR0047315,BOARDWALK CANDY CO,1610,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",124 N INTERNATIONAL BDWK,REDONDO BEACH,CA,90277,33.8405268049,-118.3908711157,OW0010285,"DONG HWAN KIM, ET AL",124  N INTERNATIONAL BDWK,REDONDO BEACH,CA,90277,"(33.8405268049, -118.3908711157)",2482
FA0017014,Open,COUNTRY COUSINS,PR0008743,COUNTRY COUSINS,1613,"FOOD MKT RETAIL (2,000+ SF) LOW RISK",13040 GLENOAKS BLVD,SYLMAR,CA,91342,34.3075041179,-118.4492353495,OW0022934,"MAIDA,NADIM",13040   GLENDOAKS BLVD,SYLMAR,CA,91342,"(34.3075041179, -118.4492353495)",2483
FA0023322,Open,FOOD 4 LESS #341,PR0024161,FOOD 4 LESS #341,1613,"FOOD MKT RETAIL (2,000+ SF) LOW RISK",4400 E SLAUSON AVE,MAYWOOD,CA,90270,33.9868226095,-118.1870309755,OW0012108,"FOOD 4 LESS, INC.",PO BOX 54143,LOS ANGELES,CA,90054,"(33.9868226095, -118.1870309755)",2489
FA0015580,Open,GRASSROOTS,PR0028037,GRASSROOTS,1610,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",1119 FAIR OAKS AVE,SOUTH PASADENA,CA,91030,34.1134843098,-118.1505088366,OW0029144,"PUNI,MEIR",1119   FAIROAKS AVENUE,SOUTH PASADENA,CA,91030,"(34.1134843098, -118.1505088366)",2490
FA0005688,Open,ALATORRE MARKET-DELI/MEAT,PR0042398,ALATORRE MARKET-DELI/MEAT,1612,"FOOD MKT RETAIL (1-1,999 SF) HIGH RISK",1709 N WILLOWBROOK AVE,COMPTON,CA,90222,33.9077375533,-118.2275702953,OW0002005,"ALATORRE MARKET, INC",1709  N WILLOWBROOK AVE,COMPTON,CA,90222,"(33.9077375533, -118.2275702953)",2494
FA0291503,Open,AGOURA WINE & BEER(FMR),PR0247361,AGOURA WINE & BEER(FMR),1610,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",28851 AGOURA RD,AGOURA HILLS,CA,91301,None,None,OW0276439,AGOURA WINE & BEER CO,28851 AGOURA RD,AGOURA HILLS,CA,91301-2415,None,2495
FA0029163,Open,HONG KONG SUPERMARKET,PR0033495,HONG KONG SUPERMARKET,1613,"FOOD MKT RETAIL (2,000+ SF) LOW RISK",127 N GARFIELD AVE,MONTEREY PARK,CA,91754,34.0633278558,-118.1236860085,OW0016247,HONG KONG SUPERMARKET LTD,127  N GARFIELD AVE,MONTEREY PARK,CA,91754,"(34.0633278558, -118.1236860085)",2503
FA0012000,Open,EDEN L MARKET,PR0003728,EDEN L MARKET,1615,"FOOD MKT RETAIL (2,000+ SF) HIGH RISK",11933 SANTA MONICA BLVD,LOS ANGELES,CA,90025,34.0416981542,-118.4611407751,OW0011321,ESTEBAN LOPEZ,11933   SANTA MONICA BLVD.,LOS ANGELES,CA,90025,"(34.0416981542, -118.4611407751)",2504
FA0009338,Open,BEV MO #132,PR0005638,BEV MO #132,1613,"FOOD MKT RETAIL (2,000+ SF) LOW RISK",3730 E FOOTHILL BLVD,PASADENA,CA,91107,34.1500137907,-118.0722314457,OW0004540,"BEVERAGES & MORE, INC.",1401 WILLOW PASS RD STE 900,CONCORD,CA,94520,"(34.1500137907, -118.0722314457)",2507
FA0293306,Open,ACE SUSHI @VONS2111,PR0249442,ACE SUSHI @VONS2111,1612,"FOOD MKT RETAIL (1-1,999 SF) HIGH RISK",24160 LYONS AVE,NEWHALL,CA,91321,None,None,OW0003238,"ASIANA MANAGEMENT GROUP, INC",22771 S WESTERN AVE,TORRANCE,CA,90501,None,2511
FA0249877,Open,GUERRERO MARKET AND TAKE OUT,PR0198690,GUERRERO MARKET AND TAKE OUT,1612,"FOOD MKT RETAIL (1-1,999 SF) HIGH RISK",721 S CENTRAL AVE # D,GLENDALE,CA,91204,34.1374544522,-118.257917804,OW0244079,GUERRERO MARKET AND TAKE OUT,721 S CENTRAL AVE # D,GLENDALE,CA,91204,"(34.1374544522, -118.257917804)",2513
FA0011113,Open,DIANA'S MARKET,PR0025661,DIANA'S MARKET,1612,"FOOD MKT RETAIL (1-1,999 SF) HIGH RISK",16529 S NORMANDIE AVE,GARDENA,CA,90247,33.8804369037,-118.3000992337,OW0009952,DIANA'S MEXICAN FOOD PRO INC,PO BOX 369,NORWALK,CA,90651-0369,"(33.8804369037, -118.3000992337)",2522
FA0008938,Open,BEST BUY #393,PR0014233,BEST BUY #393,1610,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",1015 N LA BREA AVE,WEST HOLLYWOOD,CA,90038,34.0891959132,-118.3442395276,OW0004507,BEST BUY STORES LP,P.O. BOX 9450,MINNEAPOLIS,MN,55440,"(34.0891959132, -118.3442395276)",2523
FA0018857,Open,DOLLAR KING SUNLAND,PR0033128,DOLLAR KING SUNLAND,1610,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",8343 FOOTHILL BLVD,SUNLAND,CA,91040,34.2598630794,-118.3148427071,OW0004050,"BARSEGYAN, SILVA TER",10853   NASSAU AVE,SUNLAND,CA,91040,"(34.2598630794, -118.3148427071)",2525
FA0022490,Open,FADY ONE STOP CONVIENCE SHOP,PR0043519,LA CIENEGA 76,1610,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",1460 S LA CIENEGA BLVD,LOS ANGELES,CA,90035,34.0513386292,-118.3759192223,OW0019952,"KOUSSA, FIKRY MICHAEL",1460   LA CIENEGA BLVD,LOS ANGELES,CA,90035,"(34.0513386292, -118.3759192223)",2532
FA0062400,Open,FRUMENTOS ITALIAN MARKET,PR0044456,FRUMENTOS ITALIAN MARKET,1613,"FOOD MKT RETAIL (2,000+ SF) LOW RISK",214 W BEVERLY BLVD,MONTEBELLO,CA,90640,34.0160426034,-118.0997699504,OW0012428,"FRUMENTO,ANTHONY AND B A DBA",214 W BEVERLY BLVD,MONTEBELLO,CA,90640,"(34.0160426034, -118.0997699504)",2540
FA0239713,Open,H MART,PR0187702,H MART,1613,"FOOD MKT RETAIL (2,000+ SF) LOW RISK",20137 PIONEER BLVD,LAKEWOOD,CA,90715,33.8475345787,-118.0821041779,OW0235940,"H MART LAKEWOOD, LLC",8550 CHETLE AVE # 13,WHITTIER,CA,90606,"(33.8475345787, -118.0821041779)",2541
FA0003838,Open,7-ELEVEN #18352-E,PR0002630,7-ELEVEN #18352-E,1613,"FOOD MKT RETAIL (2,000+ SF) LOW RISK",18461 ROSCOE BLVD,NORTHRIDGE,CA,91324,34.2208996434,-118.5356647978,OW0023258,"MAO, JESSE",PO BOX 219088,DALLAS,TX,75221,"(34.2208996434, -118.5356647978)",2544
FA0241098,Open,FOUNTAIN MARKET & LIQUOR,PR0189175,FOUNTAIN MARKET & LIQUOR,1610,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",5203 FOUNTAIN AVE # A,LOS ANGELES,CA,90029,34.0951581053,-118.3025597565,OW0237082,WALKOFF LLC,5203 FOUNTAIN AVE # A,LOS ANGELES,CA,90029,"(34.0951581053, -118.3025597565)",2552
FA0060521,Open,CVS/PHARMACY #9627,PR0000228,CVS/PHARMACY #9627,1613,"FOOD MKT RETAIL (2,000+ SF) LOW RISK",22050 VENTURA BLVD,WOODLAND HILLS,CA,91364,34.1683393232,-118.6076544988,OW0012926,"GARFIELD BEACH CVS, LLC.",1 CVS DR MC# 1160,WOONSOCKET,RI,02895,"(34.1683393232, -118.6076544988)",2554
FA0003988,Open,7-ELEVEN #39399,PR0035213,7-ELEVEN #39399,1611,"FOOD MKT RETAIL (1-1,999 SF) MODERATE RISK",603 N PACIFIC COAST HWY,EL SEGUNDO,CA,90245,33.8513181347,-118.3892844846,OW0010593,E S TRIPLE 5 CORPORATION,603 N PACIFIC COAST HWY,EL SEGUNDO,CA,90245,"(33.8513181347, -118.3892844846)",2555
FA0274583,Open,ISLAND PACIFIC SUPERMARKET,PR0227866,ISLAND PACIFIC SUPERMARKET,1613,"FOOD MKT RETAIL (2,000+ SF) LOW RISK",1512 E AMAR RD,WEST COVINA,CA,91792,34.0306225507,-117.9136572405,OW0264041,ABACUS BUSINESS CAPITAL INC.,738 EPPERSON DR,CITY OF INDUSTRY,CA,91748,"(34.0306225507, -117.9136572405)",2560
FA0009498,Open,BIG 5 SPORTING GOODS # 18,PR0024616,BIG 5 SPORTING GOODS # 18,1610,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",4343 S SEPULVEDA BLVD,CULVER CITY,CA,90230,34.0036868137,-118.4086949831,OW0004673,BIG 5 CORP,PO BOX 92088,LOS ANGELES,CA,90009,"(34.0036868137, -118.4086949831)",2562
FA0007191,Open,ARELI'S MEAT MARKET,PR0028437,ARELI'S MEAT MARKET,1612,"FOOD MKT RETAIL (1-1,999 SF) HIGH RISK",9419 S SAN PEDRO ST,LOS ANGELES,CA,90003,33.950405367,-118.2697054319,OW0015419,"HERNANDEZ, JESENIA",9419   SAN PEDRO ST,LOS ANGELES,CA,90003,"(33.950405367, -118.2697054319)",2563
FA0240470,Open,HILTON GARDEN INN,PR0188499,HILTON GARDEN INN - PAVILLION PANTRY,1610,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",401 S SAN FERNANDO BLVD,BURBANK,CA,91502,34.1785368908,-118.3055272054,OW0236555,PALMETTO HOSPITALITY OF BURBAN,100 DUNBAR ST STE 402,SPARTANBURG,SC,29306,"(34.1785368908, -118.3055272054)",2567
FA0257107,Open,GLENDALE CHEVRON,PR0206948,GLENDALE CHEVRON,1610,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",466 W BROADWAY,GLENDALE,CA,91204,34.1467864701,-118.2637305,OW0249674,"GLENDALE OIL, INC.",5134 KANAN RD,AGOURA HILLS,CA,91301-3349,"(34.1467864701, -118.2637305)",2574
FA0241072,Open,"DOLLAR TREE STORES , INC .",PR0189148,"DOLLAR TREE STORES , INC .",1613,"FOOD MKT RETAIL (2,000+ SF) LOW RISK",3828 W SLAUSON AVE,LOS ANGELES,CA,90043,33.9889430167,-118.3408591944,OW0010221,"DOLLAR TREE STORES, INC",500 VOLVO PKWY,CHESAPEAKE,VA,23320,"(33.9889430167, -118.3408591944)",2575
FA0296520,Open,ASIA SUPERMARKET,PR0253175,ASIA SUPERMARKET - MEAT,1612,"FOOD MKT RETAIL (1-1,999 SF) HIGH RISK",910 W VALLEY BLVD,ALHAMBRA,CA,91803,None,None,OW0280512,ASIA SUPERMARKET INC.,910 W VALLEY BLVD,ALHAMBRA,CA,91803-2428,None,2581
FA0222592,Open,ALEX'S MEAT MARKET,PR0177618,ALEX'S MEAT MARKET,1615,"FOOD MKT RETAIL (2,000+ SF) HIGH RISK",11740 VICTORY BLVD,NORTH HOLLYWOOD,CA,91606,34.1866568731,-118.3890577254,OW0227425,ALELXS MEAT MARKET,11740 VICTORY BLVD,NORTH HOLLYWOOD,CA,91606,"(34.1866568731, -118.3890577254)",2587
FA0062170,Open,FOOD 4 LESS #381,PR0000593,FOOD 4 LESS #381,1613,"FOOD MKT RETAIL (2,000+ SF) LOW RISK",1717 S WESTERN AVE,LOS ANGELES,CA,90006,34.0421418401,-118.3092513993,OW0012108,"FOOD 4 LESS, INC.",PO BOX 54143,LOS ANGELES,CA,90054,"(34.0421418401, -118.3092513993)",2589
FA0010033,Open,COST PLUS WORLD MARKET,PR0003072,COST PLUS WORLD MARKET,1610,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",223 N GLENDALE AVE,GLENDALE,CA,91206,34.1483325423,-118.247061934,OW0008872,COST PLUS INC,1201 MARINA VILLAGE PKWY,ALAMEDA,CA,94501,"(34.1483325423, -118.247061934)",2590
FA0057952,Open,BAKLAVA FACTORY,PR0030287,BAKLAVA FACTORY,1611,"FOOD MKT RETAIL (1-1,999 SF) MODERATE RISK",1415 E COLORADO ST,GLENDALE,CA,91205,34.1432353689,-118.2336572532,OW0001732,ADISS INC,1415 E COLORADO ST STE K-L,GLENDALE,CA,91205,"(34.1432353689, -118.2336572532)",2591
FA0024984,Open,GARDENIA MARKET & DELI,PR0021813,GARDENIA MARKET & DELI,1614,"FOOD MKT RETAIL (2,000+ SF) MODERATE RISK",4121 PENNSYLVANIA AVE ABC,LA CRESCENTA,CA,91214,34.2223215914,-118.2491717379,OW0012917,GARDENIA MARKET & DELI INC,4121   PENNSYLVANIA AVE #ABC,SYLMAR,CA,91342,"(34.2223215914, -118.2491717379)",2592
FA0006743,Open,ARCO AM PM MINI MARKET,PR0001460,ARCO AM PM MINI MARKET,1610,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",780 BREA CANYON RD,DIAMOND BAR,CA,91765,34.0032749756,-117.8460011431,OW0004885,"BMB ENTERPRISE, INC",780   BREA CANYON RD,DIAMOND BAR,CA,91765,"(34.0032749756, -117.8460011431)",2594
FA0224966,Open,EL PROGRESO MEAT MARKET,PR0180259,EL PROGRESO MEAT MARKET,1615,"FOOD MKT RETAIL (2,000+ SF) HIGH RISK",5330 E WHITTIER BLVD,LOS ANGELES,CA,90022,34.0200534432,-118.1557048389,OW0229434,FRANCISCO CONTRERAS MOTA,5330 E WHITTIER BLVD,LOS ANGELES,CA,90022-4015,"(34.0200534432, -118.1557048389)",2599
FA0010378,Open,CVS/PHARMACY  #09144,PR0036358,CVS # 09144,1610,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",7021 HOLLYWOOD BLVD,LOS ANGELES,CA,90028,34.1017025512,-118.3427331627,OW0012926,"GARFIELD BEACH CVS, LLC.",1 CVS DR MC# 1160,WOONSOCKET,RI,02895,"(34.1017025512, -118.3427331627)",2601
FA0003700,Open,7-ELEVEN STORE #33283B,PR0031474,7 ELEVEN STORE #33283B,1613,"FOOD MKT RETAIL (2,000+ SF) LOW RISK",17620 BELLFLOWER BLVD,BELLFLOWER,CA,90706,33.8723650694,-118.1245758189,OW0029699,"RANHAWA STORES, INC.",PO BOX 219088,DALLAS,TX,75221,"(33.8723650694, -118.1245758189)",2605
FA0296574,Open,CLUB HEALTH FIT,PR0253229,CLUB HEALTH FIT,1610,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",9048 SEPULVEDA BLVD,NORTH HILLS,CA,91343,None,None,OW0280562,CLAUDIA CASTILLEJOS,9048 SEPULVEDA BLVD,NORTH HILLS,CA,91343,None,2609
FA0016753,Open,HERBERT'S PHARMACY,PR0001352,HERBERT'S PHARMACY,1610,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",9001 WILSHIRE BLVD # 101,BEVERLY HILLS,CA,90211,34.0673916345,-118.3880100544,OW0026690,"GLICKSMAN,HERBERT",9001 WILSHIRE BLVD # 101,BEVERLY HILLS,CA,90211,"(34.0673916345, -118.3880100544)",2610
FA0285108,Open,BEN'S BUTCHER BLOCK,PR0240310,BEN'S BUTCHER BLOCK,1611,"FOOD MKT RETAIL (1-1,999 SF) MODERATE RISK",42035 W 10TH ST # 115,LANCASTER,CA,93534,34.6464478234,-118.1477611634,OW0272161,GREGORY JOE GLEASON,42035 W 10TH ST # 115,LANCASTER,CA,93534,"(34.6464478234, -118.1477611634)",2615
FA0175568,Open,GLENDALE HIGHLANDS,PR0168731,GLENDALE HIGHLANDS,1610,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",2627 HOLLYWOOD WAY # 1495,BURBANK,CA,91505,34.2003874334,-118.3488693785,OW0182117,"HG BURBANK, JV",1 MEADOWLANDS PLZ STE 902,EAST RUTHERFORD,NJ,07073,"(34.2003874334, -118.3488693785)",2616
FA0017728,Open,CVS/PHARMACY #5012,PR0004386,CVS/PHARMACY #5012,1613,"FOOD MKT RETAIL (2,000+ SF) LOW RISK",23806 S MAIN ST,CARSON,CA,90745,33.8086334957,-118.2751339051,OW0012926,"GARFIELD BEACH CVS, LLC.",1 CVS DR MC# 1160,WOONSOCKET,RI,02895,"(33.8086334957, -118.2751339051)",2617
FA0005281,Open,ALBERTSON'S #3301,PR0020084,ALBERTSON'S #3301 - MAIN MARKET,1613,"FOOD MKT RETAIL (2,000+ SF) LOW RISK",23850 W COPPERHILL DR,VALENCIA,CA,91354,34.4625199659,-118.5566039382,OW0002029,"ALBERTSONS, LLC",251 LITTLE FALLS DR,WILMINGTON,DE,19808,"(34.4625199659, -118.5566039382)",2619
FA0060950,Open,DOLLAR TREE #1783,PR0032235,DOLLAR TREE STORES #1783,1610,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",19339 SOLEDAD CANYON RD # #D7,CANYON COUNTRY,CA,91351,34.415810629,-118.4732817639,OW0010221,"DOLLAR TREE STORES, INC",500 VOLVO PKWY,CHESAPEAKE,VA,23320,"(34.415810629, -118.4732817639)",2625
FA0159474,Open,DD'S DISCOUNTS #5081,PR0147539,DD'S DISCOUNTS #5081,1610,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",1170 ROSECRANS AVE,NORWALK,CA,90650,33.9022878,-118.0773733,OW0030803,"ROSS DRESS FOR LESS, INC.",5130 HACIENDA DR # B3N6,DUBLIN,CA,94568-7579,"(33.9022878, -118.0773733)",2627
FA0259754,Open,G & M OIL CO. #101,PR0210020,G & M OIL CO. #101,1610,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",1700 CRENSHAW BLVD,TORRANCE,CA,90501,33.8309645867,-118.3285699342,OW0012527,G & M OIL CO,16868   A ST,HUNTINGTON BEACH,CA,92647,"(33.8309645867, -118.3285699342)",2628
FA0222000,Open,ARTS LIQUOR MARKET INC.,PR0176989,ARTS LIQUOR MARKET INC.,1610,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",5626 E BEVERLY BLVD,LOS ANGELES,CA,90022,34.0277762697,-118.1464936255,OW0226921,ARTS LIQUOR MARKET,5626 E BEVERLY BLVD,LOS ANGELES,CA,90022-2804,"(34.0277762697, -118.1464936255)",2631
FA0166428,Open,7-ELEVEN STORE 36961A,PR0156741,7-ELEVEN,1613,"FOOD MKT RETAIL (2,000+ SF) LOW RISK",301 E FLORENCE AVE,LOS ANGELES,CA,90003,33.9748831933,-118.2689952546,OW0129574,"FLORENCE VENTURES, INC.",P.O. BOX 219088,DALLAS,TX,75221,"(33.9748831933, -118.2689952546)",2633
FA0004739,Open,BAJA MEAT MARKET,PR0015676,BAJA MEAT MARKET,1612,"FOOD MKT RETAIL (1-1,999 SF) HIGH RISK",6412 S CENTRAL AVE,LOS ANGELES,CA,90001,33.9812697918,-118.2562016877,OW0021296,"LEE, KYU CHANG",6412  S CENTRAL AVE,LOS ANGELES,CA,90001,"(33.9812697918, -118.2562016877)",2635
FA0272410,Open,EL PERICO MARKET,PR0225242,EL PERICO MARKET,1610,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",10524 GARVEY AVE,EL MONTE,CA,91733,34.0626653819,-118.0432588901,OW0262139,EL PERICO MARKET INC.,10524 GARVEY AVE,EL MONTE,CA,91733,"(34.0626653819, -118.0432588901)",2638
FA0060388,Open,CRENSHAW SHELL & MINI MART,PR0013328,CRENSHAW SHELL & MINI MART,1610,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",3645 S CRENSHAW BLVD,LOS ANGELES,CA,90016,34.0217983689,-118.335289981,OW0018525,"KASKAS, MOHAMMED",3645   CRENSHAW BLVD,LOS ANGELES,CA,90016,"(34.0217983689, -118.335289981)",2644
FA0023429,Open,FOOD 4 LESS #761,PR0046973,FOOD 4 LESS #761 MEAT DEPT.,1612,"FOOD MKT RETAIL (1-1,999 SF) HIGH RISK",13413 TELEGRAPH RD,SANTA FE SPRINGS,CA,90670,33.9401267082,-118.0459683932,OW0012108,"FOOD 4 LESS, INC.",PO BOX 54143,LOS ANGELES,CA,90054,"(33.9401267082, -118.0459683932)",2652
FA0056902,Open,99 CENTS ONLY STORE #044,PR0036772,99 CENTS ONLY STORES # 044,1613,"FOOD MKT RETAIL (2,000+ SF) LOW RISK",2566 E FLORENCE AVE,HUNTINGTON PARK,CA,90255,33.9740577271,-118.2258296134,OW0001414,"99 CENTS ONLY STORES, LLC",4000 E UNION PACIFIC AVE,COMMERCE,CA,90023-3202,"(33.9740577271, -118.2258296134)",2654
FA0268005,Open,7-ELEVEN #16931F,PR0219690,7-ELEVEN #16931F,1614,"FOOD MKT RETAIL (2,000+ SF) MODERATE RISK",10011 MILLS AVE,WHITTIER,CA,90604,33.9426907841,-118.0280744727,OW0258477,GMA INC,PO BOX 219088,DALLAS,TX,75221,"(33.9426907841, -118.0280744727)",2655
FA0290802,Open,BETTY MARKET AND RESTAURANT,PR0246543,BETTY MARKET AND RESTAURANT,1612,"FOOD MKT RETAIL (1-1,999 SF) HIGH RISK",1513 CENTINELA BLVD,INGLEWOOD,CA,90302,None,None,OW0275950,"MEBA SERVICES, LLC",9575 RESEDA BLVD # 321,NORTHRIDGE,CA,91324,None,2659
FA0013443,Open,CARNICERIA MONARCA,PR0009061,CARNICERIA MONARCA,1612,"FOOD MKT RETAIL (1-1,999 SF) HIGH RISK",1111 W WASHINGTON BLVD STE #J,MONTEBELLO,CA,90640,33.9952877481,-118.1197631581,OW0015282,"HERNANDEZ, ANA ELVIRA",1111  W WASHINGTON BLVD #J,MONTEBELLO,CA,90640,"(33.9952877481, -118.1197631581)",2660
FA0166960,Open,DOLLAR TREE #5866,PR0157300,DOLLAR TREE #5866,1610,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",9425 TELEGRAPH RD STE 116,PICO RIVERA,CA,90660,33.9555420335,-118.1019135511,OW0010221,"DOLLAR TREE STORES, INC",500 VOLVO PKWY,CHESAPEAKE,VA,23320,"(33.9555420335, -118.1019135511)",2661
FA0271634,Open,CARNICERIA LAS GLORIAS #2,PR0224368,CARNICERIA LAS GLORIAS #2,1612,"FOOD MKT RETAIL (1-1,999 SF) HIGH RISK",632 S FOOTHILL BLVD,AZUSA,CA,91702,34.1333669302,-117.8990279581,OW0261473,MARTHA  L. VELOZ,12749 SHAFFER CT,MORENO VALLEY,CA,92553,"(34.1333669302, -117.8990279581)",2665
FA0280561,Open,FAVORITO MARKET,PR0235266,FAVORITO MARKET,1610,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",2432 TYLER AVE,EL MONTE,CA,91733,34.057053,-118.0352565,OW0269139,TONY NGOR,2432 TYLER AVE,EL MONTE,CA,91733,"(34.057053, -118.0352565)",2666
FA0259514,Open,GROCERY OUTLET OF DOWNEY,PR0209744,GROCERY OUTLET OF DOWNEY,1613,"FOOD MKT RETAIL (2,000+ SF) LOW RISK",8320 FIRESTONE BLVD,DOWNEY,CA,90241,33.9398078159,-118.1327632179,OW0251500,VALENCIA FAMILY GROCERS,8320 FIRESTONE BLVD,DOWNEY,CA,90241,"(33.9398078159, -118.1327632179)",2670
FA0005313,Open,BERNARDO'S MARKET,PR0007822,BERNARDO'S MARKET,1611,"FOOD MKT RETAIL (1-1,999 SF) MODERATE RISK",5902 S CENTRAL AVE,LOS ANGELES,CA,90001,33.9868276151,-118.256196462,OW0021543,"LEON, BERNARDO",5902  S CENTRAL AVE,LOS ANGELES,CA,90001,"(33.9868276151, -118.256196462)",2671
FA0014101,Open,CENTURY DISCOUNT LIQUOR,PR0037209,CENTURY DISCOUNT LIQUOR,1610,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",4082 W CENTURY BLVD,INGLEWOOD,CA,90304,33.9452732776,-118.3464436084,OW0032529,"SHERIFF, ABDUL JAMAL",4082  W CENTURY BLVD,INGLEWOOD,CA,90304,"(33.9452732776, -118.3464436084)",2672
FA0267299,Open,GREAT AMERICAN INTERNATIONAL SEAFOOD MARKET,PR0218739,GREAT AMERICAN INTERNATIONAL SEAFOOD MARKET,1615,"FOOD MKT RETAIL (2,000+ SF) HIGH RISK",31224 PALOS VERDES DR W,RANCHO PALOS VERDES,CA,90275,33.7491095467,-118.4074835858,OW0257902,"SEAFOOD MARKET, LLC",20644 S FORDYCE AVE,CARSON,CA,90810,"(33.7491095467, -118.4074835858)",2676
FA0015463,Open,CIRCLE K # 8678,PR0041284,CIRCLE K # 8678,1610,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",28005 SECO CYN,SANTA CLARITA,CA,91350,34.460552144,-118.5348075396,OW0008161,"CIRCLE K STORES, INC.",255 E RINCON #100,CORONA,CA,92879-1365,"(34.460552144, -118.5348075396)",2677
FA0020920,Open,EL MAMBI MARKET,PR0046786,EL MAMBI MARKET,1612,"FOOD MKT RETAIL (1-1,999 SF) HIGH RISK",328 E CHEVY CHASE DR,GLENDALE,CA,91205,34.133506996,-118.2513811348,OW0010853,EL MAMBIMEAT MARKET CORP.,328 E CHEVY CHASE DR,GLENDALE,CA,91205,"(34.133506996, -118.2513811348)",2681
FA0249500,Open,24 HOUR FITNESS,PR0198931,24 HOUR FITNESS,1610,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",18730 AMAR RD,WALNUT,CA,91789,34.027754822,-117.8939863099,OW0000732,"24 HOUR FITNESS USA, LLC",PO BOX 2409,CARLSBAD,CA,92018,"(34.027754822, -117.8939863099)",2685
FA0178392,Open,EL CHELE MINE MARKET AND RESTAURANT,PR0171611,EL CHELE MINE MARKET AND RESTAURANT,1612,"FOOD MKT RETAIL (1-1,999 SF) HIGH RISK",2712 W 7TH ST,LOS ANGELES,CA,90057,34.0594539497,-118.2837812436,OW0184160,BLANCA BEATRIZ REYES,2712 W 7TH ST,LOS ANGELES,CA,90057,"(34.0594539497, -118.2837812436)",2687
FA0291170,Open,TRIVES INC,PR0246972,TRIVES INC,1610,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",7633 GARVEY AVE,ROSEMEAD,CA,91770,None,None,OW0276193,TRIVES INC,7633 GARVEY AVE,ROSEMEAD,CA,91770,None,2688
FA0003475,Open,ALTADENA ARCO,PR0038038,ALTADENA ARCO,1610,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",2171 N FAIR OAKS AVE,ALTADENA,CA,91001,34.1829735396,-118.1510453655,OW0024681,MJST ENTERPRISE,2171  N FAIROAKS AVE,ALTADENA,CA,91001,"(34.1829735396, -118.1510453655)",2692
FA0062764,Open,GNC C#9504,PR0000044,GNC #9504,1610,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",1066 W AVENUE K,LANCASTER,CA,93534,34.6747189953,-118.1498286227,OW0013042,GENERAL NUTRITION CORP,300 6TH AVE,PITTSBURGH,PA,15222,"(34.6747189953, -118.1498286227)",2694
FA0057665,Open,ARCO AM/PM,PR0020790,ARCO AM/PM,1610,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",3704 CAHUENGA BLVD,STUDIO CITY,CA,91604,34.1353371885,-118.3614998332,OW0026333,"NOWYHED, SAADE HALIM",3704 CAHUENGA BLVD,STUDIO CITY,CA,91604,"(34.1353371885, -118.3614998332)",2695
FA0157913,Open,FAMILIY DOLLAR STORE #10470,PR0146011,FAMILIY DOLLAR STORE #10470,1610,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",1342 N AVALON BLVD,WILMINGTON,CA,90744,33.7901859302,-118.2630134828,OW0011563,FAMILY DOLLAR INC,500 VOLVO PKWY,CHESAPEAKE,VA,23320-1604,"(33.7901859302, -118.2630134828)",2696
